Molecule,16det,16det,1det,1det,baseline,baseline,nojastrow
State,singlet,triplet,singlet,triplet,singlet,triplet,singlet
opt/step,,,,,,,
12993,-61.59710693359375,,-61.56006622314453,-61.47825241088867,-61.559566497802734,-61.461647033691406,
12994,-61.58864212036133,,-61.56927490234375,-61.46762466430664,-61.591529846191406,-61.48495864868164,
12995,-61.5811767578125,,-61.574737548828125,-61.45572280883789,-61.57109832763672,-61.49413299560547,
12996,-61.6029052734375,,-61.561370849609375,-61.4722900390625,-61.586490631103516,-61.48682403564453,
12997,-61.57810974121094,,-61.57878875732422,-61.487022399902344,-61.58550262451172,-61.48087692260742,
12998,-61.58090591430664,,-61.597450256347656,-61.48631286621094,-61.574119567871094,-61.467952728271484,
12999,-61.59073257446289,,-61.568870544433594,-61.47432327270508,-61.58838653564453,-61.45834732055664,
13000,-61.599910736083984,,-61.584266662597656,-61.45538330078125,-61.58353042602539,-61.462318420410156,
13001,-61.57301330566406,,-61.57660675048828,-61.49058532714844,-61.57155990600586,-61.47081756591797,
13002,-61.580108642578125,,-61.589378356933594,-61.47551345825195,-61.586544036865234,-61.47887420654297,
13003,-61.59598922729492,,-61.58574676513672,-61.474281311035156,-61.59914016723633,-61.48794937133789,
13004,-61.573177337646484,,-61.58619689941406,-61.46528244018555,-61.579200744628906,-61.452308654785156,
13005,-61.579193115234375,,-61.584434509277344,-61.486793518066406,-61.578433990478516,-61.47721862792969,
13006,-61.573726654052734,,-61.56864929199219,-61.47348403930664,-61.56975173950195,-61.46650314331055,
13007,-61.585514068603516,,-61.580631256103516,-61.495635986328125,-61.58108139038086,-61.49159622192383,
13008,-61.584693908691406,,-61.56093978881836,-61.48154067993164,-61.595054626464844,-61.48661422729492,
13009,-61.58531951904297,,-61.56130599975586,-61.46950149536133,-61.567440032958984,-61.49224090576172,
13010,-61.568695068359375,,-61.553794860839844,-61.462066650390625,-61.57734680175781,-61.47331619262695,
13011,-61.58327102661133,,-61.567222595214844,-61.46446228027344,-61.602027893066406,-61.485042572021484,
13012,-61.58613967895508,,-61.56592559814453,-61.47205352783203,-61.582763671875,-61.48466110229492,
13013,-61.59663009643555,,-61.57939147949219,-61.475852966308594,-61.58881378173828,-61.46726608276367,
13014,-61.591331481933594,,-61.57692337036133,-61.48075485229492,-61.59897232055664,-61.48871612548828,
13015,-61.58441925048828,,-61.57929992675781,-61.48735046386719,-61.58928680419922,-61.49955749511719,
13016,-61.57994842529297,,-61.567901611328125,-61.47200012207031,-61.59251022338867,-61.46989440917969,
13017,-61.577362060546875,,-61.57365417480469,-61.473785400390625,-61.578712463378906,-61.46822738647461,
13018,-61.596839904785156,,-61.57254409790039,-61.46282196044922,-61.568477630615234,-61.47517395019531,
13019,-61.59400939941406,,-61.58032989501953,-61.46518325805664,-61.577449798583984,-61.459861755371094,
13020,-61.58694839477539,,-61.55723190307617,-61.470001220703125,-61.59188461303711,-61.48280334472656,
13021,-61.577640533447266,,-61.56456756591797,-61.474708557128906,-61.58375930786133,-61.48044967651367,
13022,-61.58421325683594,,-61.585208892822266,-61.45850372314453,-61.57123947143555,-61.48193359375,
13023,-61.58074951171875,,-61.58988952636719,-61.474491119384766,-61.58384704589844,-61.480308532714844,
13024,-61.57575988769531,,-61.57426071166992,-61.469757080078125,-61.5759162902832,-61.468143463134766,
13025,-61.58357238769531,,-61.59935760498047,-61.47772979736328,-61.58348846435547,-61.47090530395508,
13026,-61.587013244628906,,-61.58488845825195,-61.47395324707031,-61.595741271972656,-61.48815155029297,
13027,-61.578651428222656,,-61.57673645019531,-61.469764709472656,-61.56256103515625,-61.48411560058594,
13028,-61.59747314453125,,-61.57441711425781,-61.44925308227539,-61.55595397949219,-61.46723937988281,
13029,-61.57823944091797,,-61.576820373535156,-61.474693298339844,-61.559356689453125,-61.48735427856445,
13030,-61.580081939697266,,-61.57319641113281,-61.464447021484375,-61.56953048706055,-61.49513626098633,
13031,-61.59491729736328,,-61.57190704345703,-61.472347259521484,-61.56165313720703,-61.487152099609375,
13032,-61.58253860473633,,-61.56787872314453,-61.48626708984375,-61.591217041015625,-61.47869873046875,
13033,-61.586639404296875,,-61.571434020996094,-61.48253631591797,-61.58000183105469,-61.47971725463867,
13034,-61.59642791748047,,-61.57036590576172,-61.4771842956543,-61.562530517578125,-61.49491882324219,
13035,-61.60588836669922,,-61.58015441894531,-61.4840202331543,-61.56924057006836,-61.4904670715332,
13036,-61.57447052001953,,-61.58463668823242,-61.469146728515625,-61.59685134887695,-61.4798469543457,
13037,-61.579803466796875,,-61.57213592529297,-61.467403411865234,-61.5732421875,-61.4735221862793,
13038,-61.596763610839844,,-61.57414245605469,-61.47535705566406,-61.56684875488281,-61.47163009643555,
13039,-61.581146240234375,,-61.58009338378906,-61.47541809082031,-61.58124923706055,-61.47990417480469,
13040,-61.593482971191406,,-61.567970275878906,-61.47248840332031,-61.576148986816406,-61.48540496826172,
13041,-61.57951354980469,,-61.592586517333984,-61.500587463378906,-61.57865905761719,-61.47549819946289,
13042,-61.58451843261719,,-61.58528137207031,-61.473140716552734,-61.57338333129883,-61.47211456298828,
13043,-61.58979034423828,,-61.57789611816406,-61.48185729980469,-61.5955810546875,-61.48125457763672,
13044,-61.58802032470703,,-61.578887939453125,-61.48554229736328,-61.565940856933594,-61.47754669189453,
13045,-61.57762145996094,,-61.559608459472656,-61.475521087646484,-61.577857971191406,-61.48625946044922,
13046,-61.58268356323242,,-61.57266616821289,-61.483619689941406,-61.60737609863281,-61.50128936767578,
13047,-61.57363510131836,,-61.58329772949219,-61.46306228637695,-61.57184600830078,-61.481903076171875,
13048,-61.59266662597656,,-61.589744567871094,-61.475399017333984,-61.58881378173828,-61.47290802001953,
13049,-61.581878662109375,,-61.57294464111328,-61.48427963256836,-61.58945083618164,-61.48520278930664,
13050,-61.58469772338867,,-61.57461166381836,-61.47068786621094,-61.60767364501953,-61.49522018432617,
13051,-61.5877685546875,,-61.585243225097656,-61.471458435058594,-61.603599548339844,-61.47281265258789,
13052,-61.574005126953125,,-61.58387756347656,-61.47779846191406,-61.57777786254883,-61.47183609008789,
13053,-61.589134216308594,,-61.581764221191406,-61.47264099121094,-61.57722473144531,-61.46271896362305,
13054,-61.5913200378418,,-61.57979965209961,-61.464595794677734,-61.56264877319336,-61.473243713378906,
13055,-61.590450286865234,,-61.571353912353516,-61.464454650878906,-61.60166931152344,-61.46715545654297,
13056,-61.58111572265625,,-61.592262268066406,-61.48460388183594,-61.57720184326172,-61.49445343017578,
13057,-61.605770111083984,,-61.572288513183594,-61.48224639892578,-61.579715728759766,-61.478904724121094,
13058,-61.57772445678711,,-61.570777893066406,-61.46630859375,-61.595489501953125,-61.478267669677734,
13059,-61.57695007324219,,-61.59037780761719,-61.465721130371094,-61.58180236816406,-61.49028396606445,
13060,-61.595054626464844,,-61.58511734008789,-61.48076629638672,-61.57700729370117,-61.466434478759766,
13061,-61.582420349121094,,-61.571434020996094,-61.47338104248047,-61.59368133544922,-61.468353271484375,
13062,-61.579505920410156,,-61.586692810058594,-61.46022033691406,-61.57752990722656,-61.526283264160156,
13063,-61.595340728759766,,-61.59086990356445,-61.478641510009766,-61.58971405029297,-61.47078323364258,
13064,-61.605064392089844,,-61.57695770263672,-61.46937561035156,-61.5799446105957,-61.481834411621094,
13065,-61.594791412353516,,-61.56868362426758,-61.459632873535156,-61.565460205078125,-61.486427307128906,
13066,-61.56925964355469,,-61.596092224121094,-61.481048583984375,-61.58432388305664,-61.474422454833984,
13067,-61.56829071044922,,-61.57246780395508,-61.45896530151367,-61.588565826416016,-61.4714241027832,
13068,-61.59381103515625,,-61.5750732421875,-61.46563720703125,-61.60501480102539,-61.476829528808594,
13069,-61.585365295410156,,-61.58755111694336,-61.46376037597656,-61.574188232421875,-61.484310150146484,
13070,-61.59998321533203,,-61.58517837524414,-61.483734130859375,-61.5966796875,-61.48750305175781,
13071,-61.598724365234375,,-61.58721923828125,-61.4407958984375,-61.5892333984375,-61.46234130859375,
13072,-61.594390869140625,,-61.57441711425781,-61.46991729736328,-61.569583892822266,-61.48701858520508,
13073,-61.58297348022461,,-61.56810760498047,-61.43933868408203,-61.56962966918945,-61.489959716796875,
13074,-61.59400939941406,,-61.56751251220703,-61.46833038330078,-61.571937561035156,-61.485347747802734,
13075,-61.59735107421875,,-61.57724380493164,-61.485321044921875,-61.58317565917969,-61.46615982055664,
13076,-61.57509231567383,,-61.58921432495117,-61.48770523071289,-61.578125,-61.46815490722656,
13077,-61.5870246887207,,-61.585784912109375,-61.48329162597656,-61.5670166015625,-61.50137710571289,
13078,-61.602333068847656,,-61.57642364501953,-61.47410583496094,-61.588565826416016,-61.48844528198242,
13079,-61.60176086425781,,-61.582279205322266,-61.49119567871094,-61.57694625854492,-61.50096130371094,
13080,-61.57868957519531,,-61.57786178588867,-61.46998596191406,-61.586631774902344,-61.50007629394531,
13081,-61.57079315185547,,-61.56145477294922,-61.46519470214844,-61.56623458862305,-61.49236297607422,
13082,-61.588775634765625,,-61.57720184326172,-61.460960388183594,-61.59779739379883,-61.4769287109375,
13083,-61.56913757324219,,-61.57342529296875,-61.47257995605469,-61.59164810180664,-61.47435760498047,
13084,-61.592803955078125,,-61.57858657836914,-61.48280334472656,-61.59556198120117,-61.46678161621094,
13085,-61.57929611206055,,-61.56237030029297,-61.471466064453125,-61.59197998046875,-61.47681427001953,
13086,-61.5970344543457,,-61.604339599609375,-61.46017074584961,-61.580074310302734,-61.497013092041016,
13087,-61.57377243041992,,-61.58705139160156,-61.467430114746094,-61.59127426147461,-61.467918395996094,
13088,-61.59153747558594,,-61.57425308227539,-61.478389739990234,-61.58863067626953,-61.46841049194336,
13089,-61.58591842651367,,-61.58833694458008,-61.474082946777344,-61.59635543823242,-61.47198486328125,
13090,-61.570255279541016,,-61.56475830078125,-61.4814453125,-61.585777282714844,-61.48094177246094,
13091,-61.58339309692383,,-61.578826904296875,-61.46118927001953,-61.580101013183594,-61.48231887817383,
13092,-61.56735610961914,,-61.59733963012695,-61.467803955078125,-61.60462188720703,-61.48053741455078,
13093,-61.584991455078125,,-61.597625732421875,-61.47332000732422,-61.59516525268555,-61.48285675048828,
13094,-61.5889892578125,,-61.571563720703125,-61.49256134033203,-61.58256149291992,-61.47599792480469,
13095,-61.590579986572266,,-61.581146240234375,-61.47148132324219,-61.588401794433594,-61.488014221191406,
13096,-61.600929260253906,,-61.5594482421875,-61.4698486328125,-61.58433532714844,-61.48236846923828,
13097,-61.587379455566406,,-61.57215881347656,-61.45649337768555,-61.60126876831055,-61.47944259643555,
13098,-61.58061981201172,,-61.56861877441406,-61.46650695800781,-61.598697662353516,-61.49087142944336,
13099,-61.59354019165039,,-61.5881233215332,-61.476776123046875,-61.595054626464844,-61.47797775268555,
13100,-61.571598052978516,,-61.586891174316406,-61.45490646362305,-61.56913375854492,-61.486610412597656,
13101,-61.59075164794922,,-61.55912399291992,-61.486507415771484,-61.58064651489258,-61.482704162597656,
13102,-61.58050537109375,,-61.569305419921875,-61.460506439208984,-61.56660842895508,-61.47949981689453,
13103,-61.578330993652344,,-61.55965805053711,-61.482215881347656,-61.60752868652344,-61.463409423828125,
13104,-61.58975601196289,,-61.56830596923828,-61.47766876220703,-61.59526062011719,-61.480003356933594,
13105,-61.55903625488281,,-61.590450286865234,-61.49031066894531,-61.603946685791016,-61.476722717285156,
13106,-61.593360900878906,,-61.5826530456543,-61.490875244140625,-61.578006744384766,-61.469451904296875,
13107,-61.58396530151367,,-61.573448181152344,-61.489952087402344,-61.576255798339844,-61.473968505859375,
13108,-61.56623840332031,,-61.57360076904297,-61.47224044799805,-61.58402633666992,-61.47112274169922,
13109,-61.58552169799805,,-61.57577133178711,-61.48129653930664,-61.57388687133789,-61.45543670654297,
13110,-61.581138610839844,,-61.583740234375,-61.48417663574219,-61.582576751708984,-61.46906661987305,
13111,-61.59584045410156,,-61.57621765136719,-61.475181579589844,-61.594032287597656,-61.4776611328125,
13112,-61.57982635498047,,-61.57388687133789,-61.475189208984375,-61.58784103393555,-61.472145080566406,
13113,-61.591304779052734,,-61.576133728027344,-61.47486114501953,-61.5872802734375,-61.476314544677734,
13114,-61.590789794921875,,-61.59278106689453,-61.477691650390625,,-61.48103332519531,
13115,-61.59099578857422,,-61.584922790527344,-61.45400619506836,-61.597572326660156,-61.480491638183594,
13116,-61.59851837158203,,-61.5607795715332,-61.4796142578125,-61.58005142211914,-61.483001708984375,
13117,-61.58634567260742,,-61.57808303833008,-61.47445297241211,-61.56592559814453,-61.48135757446289,
13118,-61.59749221801758,,-61.59063720703125,-61.473785400390625,-61.555870056152344,-61.4814453125,
13119,-61.56634521484375,,-61.55680465698242,-61.4735221862793,-61.58609390258789,-61.48863983154297,
13120,-61.586883544921875,,-61.58281707763672,-61.45318603515625,-61.564083099365234,-61.48255920410156,
13121,-61.57946014404297,,-61.58234405517578,-61.47401428222656,-61.58873748779297,-61.472747802734375,
13122,-61.59492492675781,,-61.582733154296875,-61.48027038574219,-61.56779479980469,-61.465850830078125,
13123,-61.594669342041016,,-61.5860710144043,-61.46942138671875,-61.576229095458984,-61.49312973022461,
13124,-61.59291076660156,,-61.57560348510742,-61.47589874267578,-61.579612731933594,-61.47090530395508,
13125,-61.589385986328125,,-61.57218933105469,-61.459774017333984,-61.57085418701172,-61.4635009765625,
13126,-61.586448669433594,,-61.583988189697266,-61.49480438232422,-61.575767517089844,-61.471256256103516,
13127,-61.5924072265625,,-61.58109664916992,-61.46971893310547,-61.571109771728516,-61.5212516784668,
13128,-61.6075439453125,,-61.58361053466797,-61.473297119140625,-61.582637786865234,-61.4783935546875,
13129,-61.57251739501953,,-61.5977783203125,-61.490882873535156,-61.57038879394531,-61.47651290893555,
13130,-61.593589782714844,,-61.56938934326172,-61.47854995727539,-61.57791519165039,-61.49118423461914,
13131,-61.59453201293945,,-61.587860107421875,-61.44888687133789,-61.59323501586914,-61.48408508300781,
13132,-61.591400146484375,,-61.56002426147461,-61.500404357910156,-61.58366394042969,-61.470306396484375,
13133,-61.581459045410156,,-61.589351654052734,-61.500160217285156,-61.59651184082031,-61.47899627685547,
13134,-61.606224060058594,,-61.55364227294922,-61.47953414916992,-61.58779525756836,-61.486351013183594,
13135,-61.59389877319336,,-61.5577392578125,-61.48051071166992,-61.57895278930664,-61.483604431152344,
13136,-61.59113311767578,,-61.57249069213867,-61.47132873535156,-61.57180404663086,-61.50681686401367,
13137,-61.586360931396484,,-61.57123565673828,-61.460052490234375,-61.588558197021484,-61.488399505615234,
13138,-61.584388732910156,,-61.573265075683594,-61.46370315551758,-61.576629638671875,-61.483116149902344,
13139,-61.57429885864258,,-61.582157135009766,-61.4791259765625,-61.57320022583008,-61.496803283691406,
13140,-61.58979797363281,,-61.57285690307617,-61.45860290527344,-61.57109069824219,-61.50054168701172,
13141,-61.5833625793457,,-61.590091705322266,-61.46467590332031,-61.55706787109375,-61.48760223388672,
13142,-61.59801483154297,,-61.568389892578125,-61.4578857421875,-61.5872802734375,-61.46608352661133,
13143,-61.600013732910156,,-61.565650939941406,-61.46778106689453,-61.560760498046875,-61.491233825683594,
13144,-61.59300231933594,,-61.592254638671875,-61.4737548828125,-61.580230712890625,-61.46049118041992,
13145,-61.57322311401367,,-61.57941818237305,-61.472900390625,-61.581756591796875,-61.49073791503906,
13146,-61.58372497558594,,-61.575042724609375,-61.449974060058594,-61.58073806762695,-61.49349594116211,
13147,-61.5897102355957,,-61.563114166259766,-61.474510192871094,-61.57151412963867,-61.48112487792969,
