step,E_neutral_Ha,E_charged_Ha,deltaE_raw_mHa,deltaE_cleaned_mHa
62275,-200.6096953049453,-200.34423641695,265.45888799529394,265.45888799529394
62276,-200.6130016267992,-200.3863968667813,226.6047600178922,226.6047600178922
62277,-200.6238854908558,-200.36122283095807,262.6626598977282,262.6626598977282
62278,-200.61183746068883,-200.3381013952801,273.73606540874107,273.73606540874107
62279,-200.58670528535927,-200.37762606207423,209.0792232850447,209.0792232850447
62280,-200.6117033637875,-200.397765393204,213.93797058351538,213.93797058351538
62281,-200.633163995029,-200.36329800834145,269.865986687563,269.865986687563
62282,-200.61925213581088,-200.3862214793417,233.0306564691682,233.0306564691682
62283,-200.60685164829889,-200.33567691373065,271.17473456823404,271.17473456823404
62284,-200.58851669843028,-200.37479653543127,213.7201629990102,213.7201629990102
62285,-200.6027972620552,-200.39054105028217,212.256211773024,212.256211773024
62286,-200.6434626328972,-200.35423641015325,289.22622274396304,289.22622274396304
62287,-200.61838469159943,-200.3390172696979,279.36742190152586,279.36742190152586
62288,-200.6101076213216,-200.32701164140053,283.0959799210575,283.0959799210575
62289,-200.6276587978737,-200.35641227379077,271.24652408292604,271.24652408292604
62290,-200.60792770665924,-200.35849616672468,249.43153993456235,249.43153993456235
62291,-200.6090201790308,-200.36838319852015,240.63698051065785,240.63698051065785
62292,-200.60346891333708,-200.38000203339084,223.46687994624403,223.46687994624403
62293,-200.64081707774096,-200.3525156873949,288.3013903460494,288.3013903460494
62294,-200.6098924959088,-200.3802336052783,229.65889063050327,229.65889063050327
62295,-200.60381819174603,-200.35751970896376,246.29848278226518,246.29848278226518
62296,-200.62760145132583,-200.350638312229,276.9631390968357,276.9631390968357
62297,-200.5980507569245,-200.36056410865515,237.48664826933918,237.48664826933918
62298,-200.60495286730583,-200.3326816391318,272.27122817402005,272.27122817402005
62299,-200.6158951272609,-200.3658789860077,250.01614125321225,250.01614125321225
62300,-200.61672811790112,-200.31952474739165,297.20337050946455,297.20337050946455
62301,-200.63081010433524,-200.3987845278784,232.02557645683441,232.02557645683441
62302,-200.6470608753678,-200.34283814080376,304.2227345640356,304.2227345640356
62303,-200.6591096544213,-200.3385107854483,320.5988689729793,320.5988689729793
62304,-200.62703313515897,-200.3457176557194,281.31547943957,281.31547943957
62305,-200.62963103247915,-200.38846194202185,241.16909045730495,241.16909045730495
62306,-200.5954763222466,-200.3568914829736,238.58483927301677,238.58483927301677
62307,-200.61832244239008,-200.35641056044648,261.91188194360393,261.91188194360393
62308,-200.62840021006824,-200.3732076944597,255.19251560854173,255.19251560854173
62309,-200.59362797634637,-200.37783028385715,215.7976924892182,215.7976924892182
62310,-200.60310781218124,-200.38386360024333,219.24421193790522,219.24421193790522
62311,-200.6356757770461,-200.38369676040804,251.979016638046,251.979016638046
62312,-200.63072914174725,-200.38567213090616,245.05701084109432,245.05701084109432
62313,-200.6724646057672,-200.34960727479216,322.8573309750402,322.8573309750402
62314,-200.61257133328417,-200.39261927671163,219.9520565725379,219.9520565725379
62315,-200.6247510447928,-200.3732036659411,251.54737885168288,251.54737885168288
62316,-200.6320617295389,-200.35891990787343,273.14182166546175,273.14182166546175
62317,-200.62529422450888,-200.38671078922533,238.58343528354453,238.58343528354453
62318,-200.62131937591943,-200.36022369525625,261.0956806631748,261.0956806631748
62319,-200.59731917629085,-200.37899250701767,218.326669273182,218.326669273182
62320,-200.6509669033876,-200.3282094997082,322.75740367938965,322.75740367938965
62321,-200.6106073680785,-200.36300956053023,247.5978075482601,247.5978075482601
62322,-200.612569710033,-200.35133423541225,261.23547462074725,261.23547462074725
62323,-200.6708980750948,-200.33221568604247,338.6823890523374,338.6823890523374
62324,-200.61780452048504,-200.36964988664084,248.15463384419445,248.15463384419445
62325,-200.60097872776603,-200.37613521316456,224.84351460147423,224.84351460147423
62326,-200.6335577482328,-200.3560186789437,277.5390692890767,277.5390692890767
62327,-200.63211708959415,-200.3844619264407,247.65516315343916,247.65516315343916
62328,-200.59011488016955,-200.32512840183372,264.9864783358282,264.9864783358282
62329,-200.6173480517339,-200.3612313049112,256.11674682269836,256.11674682269836
62330,-200.624557691923,-200.3454805294056,279.0771625174102,279.0771625174102
62331,-200.6108563187436,-200.33524983542068,275.6064833229175,275.6064833229175
62332,-200.5905025045369,-200.35079210073752,239.71040379936426,239.71040379936426
62333,-200.59002338491015,-200.36166248482203,228.36090008811993,228.36090008811993
62334,-200.61559040133227,-200.3596511936274,255.9392077048699,255.9392077048699
62335,-200.62235032239303,-200.3641355961259,258.21472626714126,258.21472626714126
62336,-200.6027435173904,-200.3573170995421,245.4264178483072,245.4264178483072
62337,-200.6009326868106,-200.3586319916646,242.30069514601382,242.30069514601382
62338,-200.60066632322065,-200.416312499534,184.35382368664932,184.35382368664932
62339,-200.6294656003172,-200.3513854490056,278.0801513115989,278.0801513115989
62340,-200.6097235104752,-200.38187060863856,227.8529018366271,227.8529018366271
62341,-200.62408245382076,-200.3919471338893,232.13531993147285,232.13531993147285
62342,-200.67292721776744,-200.3459469875081,326.98023025932343,326.98023025932343
62343,-200.61552638135905,-200.355459942978,260.0664383810454,260.0664383810454
62344,-200.5861330237816,-200.3437082121794,242.42481160220564,242.42481160220564
62345,-200.62284101532384,-200.3368604844385,285.9805308853538,285.9805308853538
62346,-200.6139642151309,-200.3923288890672,221.63532606370495,221.63532606370495
62347,-200.63696458756985,-200.3487298873916,288.2347001782364,288.2347001782364
62348,-200.63028935070065,-200.3502619813852,280.02736931546224,280.02736931546224
62349,-200.6259860241669,-200.3665943578729,259.39166629399324,259.39166629399324
62350,-200.64700902860264,-200.3697851349882,277.22389361443334,277.22389361443334
62351,-200.6378352796679,-200.3508445732919,286.99070637600244,286.99070637600244
62352,-200.61234647200845,-200.38855819962956,223.7882723788971,223.7882723788971
62353,-200.60055237568767,-200.35908997382631,241.46240186135515,241.46240186135515
62354,-200.61983855656624,-200.33368070616405,286.15785040219066,286.15785040219066
62355,-200.6431832301006,-200.3819402051404,261.24302496018004,261.24302496018004
62356,-200.61267138823308,-200.3633324456944,249.33894253868516,249.33894253868516
62357,-200.63761618499197,-200.3563199542881,281.2962307038731,281.2962307038731
62358,-200.62552394090665,-200.35297544136267,272.54849954397287,272.54849954397287
62359,-200.62292440098645,-200.36264593034053,260.2784706459147,260.2784706459147
62360,-200.6108642888568,-200.3440418876922,266.8224011645748,266.8224011645748
62361,-200.61170887113707,-200.36281822393613,248.89064720093756,248.89064720093756
62362,-200.62358713338736,-200.34804591280317,275.54122058418784,275.54122058418784
62363,-200.63129352872213,-200.3451278095836,286.1657191385234,286.1657191385234
62364,-200.60606705208576,-200.366724545512,239.3425065737631,239.3425065737631
62365,-200.59575593532765,-200.370512688078,225.24324724963662,225.24324724963662
62366,-200.6058444701864,-200.317976379082,287.86809110440004,287.86809110440004
62367,-200.62915139215104,-200.3929457699068,236.20562224425612,236.20562224425612
62368,-200.6049761922859,-200.3734300453536,231.5461469323168,231.5461469323168
62369,-200.61436672659903,-200.3604551447981,253.91158180093498,253.91158180093498
62370,-200.62754880284857,-200.36505546662215,262.493336226413,262.493336226413
62371,-200.57125406201527,-200.34654378795267,224.7102740626019,224.7102740626019
62372,-200.61641970714635,-200.34577850255477,270.641204591584,270.641204591584
62373,-200.6136193465029,-200.3518736548596,261.74569164331274,261.74569164331274
62374,-200.5976554226752,-200.3761739413176,221.4814813575856,221.4814813575856
62375,-200.61156543174133,-200.34448073716948,267.08469457184947,267.08469457184947
62376,-200.58018008195887,-200.34737191118373,232.8081707751437,232.8081707751437
62377,-200.59155665841732,-200.32767646026,263.8801981573238,263.8801981573238
62378,-200.60989970702465,-200.37512392037823,234.7757866464235,234.7757866464235
62379,-200.59726198566293,-200.35139393468563,245.86805097729325,245.86805097729325
62380,-200.6312152422873,-200.3645383947794,266.67684750790954,266.67684750790954
62381,-200.61246562768557,-200.38670661015092,225.75901753464223,225.75901753464223
62382,-200.60759527135244,-200.3631855689052,244.40970244722848,244.40970244722848
62383,-200.65559454612048,-200.37591463235444,279.67991376604573,279.67991376604573
62384,-200.61685457494136,-200.38102180997765,235.8327649637033,235.8327649637033
62385,-200.61935045090743,-200.3742488470525,245.10160385491986,245.10160385491986
62386,-200.61188620454,-200.3644119756231,247.47422891690007,247.47422891690007
62387,-200.61970577531835,-200.35969989209912,260.005883219236,260.005883219236
62388,-200.59506408153425,-200.34591507547623,249.14900605801904,249.14900605801904
62389,-200.63083244095435,-200.35542700795645,275.4054329978999,275.4054329978999
62390,-200.6151776566403,-200.35442627682056,260.7513798197374,260.7513798197374
62391,-200.59732691630344,-200.3600484146029,237.2785017005583,237.2785017005583
62392,-200.578128568875,-200.35045417311795,227.67439575704884,227.67439575704884
62393,-200.62478172250755,-200.3854580066305,239.32371587704893,239.32371587704893
62394,-200.61998307953888,-200.3276818411993,292.3012383395758,292.3012383395758
62395,-200.62587152511423,-200.3449558912048,280.9156339094443,280.9156339094443
62396,-200.6412908362244,-200.3503286035621,290.96223266230936,290.96223266230936
62397,-200.62559888762507,-200.33896052086936,286.6383667557102,286.6383667557102
62398,-200.59953278480248,-200.37076496155788,228.76782324459555,228.76782324459555
62399,-200.64605638293975,-200.36155207097795,284.50431196179693,284.50431196179693
62400,-200.61489586859105,-200.36151236546192,253.38350312912894,253.38350312912894
62401,-200.62539441428703,-200.3719378365772,253.45657770984076,253.45657770984076
62402,-200.6244906714533,-200.36763236222907,256.8583092242136,256.8583092242136
62403,-200.66697423716,-200.3509129382374,316.06129892259105,316.06129892259105
62404,-200.5838363376532,-200.37723862562095,206.59771203224864,206.59771203224864
62405,-200.6314761582441,-200.3852841571611,246.19200108301698,246.19200108301698
62406,-200.6061078365918,-200.33072680193908,275.38103465272457,275.38103465272457
62407,-200.60802701825693,-200.3847728524534,223.25416580352453,223.25416580352453
62408,-200.6235194503758,-200.3897775315041,233.7419188716865,233.7419188716865
62409,-200.64762787434904,-200.3472106189961,300.41725535295427,300.41725535295427
62410,-200.6352421472612,-200.33925196206397,295.9901851972404,295.9901851972404
62411,-200.6389409309619,-200.35399098351007,284.9499474518211,284.9499474518211
62412,-200.5812166165647,-200.3545230996828,226.69351688188044,226.69351688188044
62413,-200.6078124011021,-200.37685953648568,230.95286461642672,230.95286461642672
62414,-200.6214609621368,-200.37699698826583,244.46397387097818,244.46397387097818
62415,-200.60133248768085,-200.35153998887392,249.79249880692578,249.79249880692578
62416,-200.61470480092444,-200.35217336046168,262.5314404627659,262.5314404627659
62417,-200.61228222045065,-200.3382504806293,274.0317398213392,274.0317398213392
62418,-200.62472567912803,-200.37874670194503,245.97897718300032,245.97897718300032
62419,-200.60258110447705,-200.389308528124,213.27257635306296,213.27257635306296
62420,-200.60870519886828,-200.3243994190983,284.30577976996574,284.30577976996574
62421,-200.6463443432176,-200.3606071206121,285.73722260551904,285.73722260551904
62422,-200.62961570523345,-200.3628196016928,266.7961035406563,266.7961035406563
62423,-200.6040040342536,-200.35760900689144,246.3950273621549,246.3950273621549
62424,-200.6216546938623,-200.36226866309823,259.3860307640625,259.3860307640625
62425,-200.61898762641425,-200.37871364409008,240.27398232416886,240.27398232416886
62426,-200.65213065333324,-200.3707087114339,281.4219418993389,281.4219418993389
62427,-200.6085094440797,-200.3724355873936,236.07385668609027,236.07385668609027
62428,-200.6108850116439,-200.36946321180804,241.4217998358481,241.4217998358481
62429,-200.62755104386503,-200.3605147048613,267.036339003738,267.036339003738
62430,-200.65616159957727,-200.3541531023208,302.00849725648027,302.00849725648027
62431,-200.61585250985007,-200.3682923649842,247.5601448658722,247.5601448658722
62432,-200.623700100818,-200.376514442322,247.18565849602214,247.18565849602214
62433,-200.6304218910152,-200.3513891481652,279.03274285000634,279.03274285000634
62434,-200.5931501529536,-200.3747306662304,218.41948672320655,218.41948672320655
62435,-200.60512806323487,-200.35498703914496,250.14102408991334,250.14102408991334
62436,-200.6548170082419,-200.2933070024284,361.5100058134999,361.5100058134999
62437,-200.64286780031136,-200.36539709164327,277.47070866809054,277.47070866809054
62438,-200.6050463510977,-200.3629669331945,242.07941790319865,242.07941790319865
62439,-200.59749920355665,-200.37610559958955,221.39360396710117,221.39360396710117
62440,-200.61721414329676,-200.34880664925427,268.4074940424921,268.4074940424921
62441,-200.5927657464516,-200.37380840330908,218.95734314250603,218.95734314250603
62442,-200.60188615626652,-200.3353525095244,266.53364674211844,266.53364674211844
62443,-200.5875426196365,-200.37603361145733,211.50900817917773,211.50900817917773
62444,-200.61839510037996,-200.34668523738176,271.70986299819333,271.70986299819333
62445,-200.61868712537824,-200.3539224362488,264.76468912943574,264.76468912943574
