step,E_HC_Ha,E_HS_Ha,E_HFe_Ha,E_HFe2_Ha
100630,-335.3521,-335.2506,-335.1849,-335.2065
100631,-335.3028,-335.21,-335.1719,-335.1502
100632,-335.2937,-335.218,-335.1857,-335.1818
100633,-335.2796,-335.2397,-335.1862,-335.1978
100634,-335.2521,-335.2101,-335.1597,-335.1951
100635,-335.291,-335.2161,-335.1717,-335.1776
100636,-335.2617,-335.1885,-335.1474,-335.2068
100637,-335.2813,-335.2132,-335.1688,-335.2264
100638,-335.2899,-335.2321,-335.1581,-335.1893
100639,-335.3072,-335.2002,-335.1905,-335.1851
100640,-335.2601,-335.2139,-335.1705,-335.2263
100641,-335.2819,-335.2283,-335.2087,-335.2256
100642,-335.2726,-335.2072,-335.208,-335.1836
100643,-335.2685,-335.2355,-335.1983,-335.1851
100644,-335.2915,-335.2125,-335.1987,-335.1995
100645,-335.2865,-335.2245,-335.1691,-335.1636
100646,-335.2884,-335.2361,-335.1919,-335.2064
100647,-335.2765,-335.2462,-335.1518,-335.1968
100648,-335.2744,-335.2373,-335.1748,-335.1893
100649,-335.2717,-335.1951,-335.1729,-335.1964
100650,-335.2704,-335.1765,-335.1899,-335.1801
100651,-335.2566,-335.1946,-335.1913,-335.1828
100652,-335.2556,-335.2308,-335.1883,-335.1869
100653,-335.2911,-335.1993,-335.1701,-335.2056
100654,-335.2964,-335.2452,-335.1626,-335.1981
100655,-335.2796,-335.2321,-335.1894,-335.1834
100656,-335.2712,-335.2151,-335.1924,-335.2065
100657,-335.2551,-335.2336,-335.1804,-335.2274
100658,-335.2847,-335.2174,-335.1917,-335.1941
100659,-335.2407,-335.2239,-335.1793,-335.2006
100660,-335.26,-335.2282,-335.2061,-335.1927
100661,-335.2505,-335.2245,-335.1833,-335.1883
100662,-335.2889,-335.2346,-335.2057,-335.1046
100663,-335.2966,-335.2346,-335.1974,-335.1749
100664,-335.2927,-335.2134,-335.1667,-335.1769
100665,-335.2387,-335.2201,-335.1889,-335.2053
100666,-335.2884,-335.2438,-335.2166,-335.1778
100667,-335.2469,-335.2264,-335.2046,-335.2116
100668,-335.2651,-335.2299,-335.1659,-335.1949
100669,-335.3021,-335.2131,-335.2005,-335.2038
100670,-335.2763,-335.2285,-335.1771,-335.2136
100671,-335.2932,-335.2503,-335.2241,-335.1844
100672,-335.2787,-335.2185,-335.1902,-335.1805
100673,-335.2607,-335.2076,-335.1803,-335.2285
100674,-335.2623,-335.209,-335.1733,-335.1965
100675,-335.2502,-335.2669,-335.1837,-335.2052
100676,-335.2691,-335.2277,-335.1731,-335.1798
100677,-335.2844,-335.2267,-335.1998,-335.1884
100678,-335.2809,-335.204,-335.1822,-335.2358
100679,-335.3066,-335.1855,-335.1828,-335.2031
100680,-335.2771,-335.2151,-335.1993,-335.1981
100681,-335.2652,-335.2086,-335.203,-335.1979
100682,-335.2843,-335.2154,-335.2182,-335.2097
100683,-335.2563,-335.2506,-335.1544,-335.1948
100684,-335.3033,-335.182,-335.1855,-335.1626
100685,-335.2401,-335.2205,-335.2109,-335.1829
100686,-335.2462,-335.252,-335.1985,-335.2212
100687,-335.2765,-335.2549,-335.204,-335.2142
100688,-335.2917,-335.2341,-335.1942,-335.2053
100689,-335.2632,-335.2054,-335.2169,-335.135
100690,-335.2932,-335.196,-335.1797,-335.2274
100691,-335.2798,-335.2099,-335.1834,-335.1986
100692,-335.2741,-335.231,-335.1826,-335.1912
100693,-335.2748,-335.2044,-335.1776,-335.1965
100694,-335.2479,-335.2331,-335.1688,-335.2268
100695,-335.2863,-335.1965,-335.1981,-335.224
100696,-335.2606,-335.2159,-335.1862,-335.1813
100697,-335.2594,-335.1942,-335.1679,-335.1984
100698,-335.2523,-335.2203,-335.177,-335.1935
100699,-335.2419,-335.2156,-335.1842,-335.2249
100700,-335.2717,-335.201,-335.1007,-335.184
100701,-335.2532,-335.218,-335.1936,-335.2059
100702,-335.2399,-335.2283,-335.1803,-335.2034
100703,-335.2581,-335.212,-335.1622,-335.1983
100704,-335.2674,-335.2069,-335.1814,-335.2277
100705,-335.2617,-335.2402,-335.1903,-335.1909
100706,-335.2823,-335.2287,-335.1814,-335.1836
100707,-335.272,-335.1942,-335.1664,-335.1779
100708,-335.2732,-335.2126,-335.1797,-335.1807
100709,-335.2731,-335.2146,-335.1777,-335.1918
100710,-335.289,-335.2339,-335.1345,-335.1958
100711,-335.2859,-335.2189,-335.1829,-335.1811
100712,-335.2763,-335.2449,-335.1913,-335.1951
100713,-335.28,-335.2638,-335.1564,-335.1778
100714,-335.2618,-335.2487,-335.1978,-335.1934
100715,-335.2258,-335.2053,-335.164,-335.1479
100716,-335.2653,-335.2216,-335.1907,-335.1799
100717,-335.2644,-335.215,-335.174,-335.1801
100718,-335.2803,-335.22,-335.1914,-335.1801
100719,-335.2581,-335.2146,-335.1598,-335.186
100720,-335.2795,-335.2325,-335.1578,-335.2102
100721,-335.2542,-335.1913,-335.1859,-335.1698
100722,-335.2706,-335.2193,-335.1789,-335.2076
100723,-335.2896,-335.2164,-335.1943,-335.1974
100724,-335.2419,-335.185,-335.1928,-335.2117
100725,-335.2794,-335.2028,-335.2156,-335.1711
100726,-335.2753,-335.2146,-335.2068,-335.2128
100727,-335.2946,-335.2407,-335.1911,-335.1972
100728,-335.2944,-335.1962,-335.1776,-335.1993
100729,-335.2868,-335.1994,-335.1626,-335.1984
100730,-335.2577,-335.2174,-335.2213,-335.199
100731,-335.2825,-335.2477,-335.178,-335.202
100732,-335.2961,-335.2024,-335.1812,-335.192
100733,-335.258,-335.2242,-335.1875,-335.2083
100734,-335.2893,-335.2219,-335.1766,-335.2098
100735,-335.3008,-335.2122,-335.1593,-335.2078
100736,-335.3044,-335.2158,-335.1747,-335.1916
100737,-335.2913,-335.231,-335.1879,-335.1862
100738,-335.278,-335.2403,-335.1719,-335.1771
100739,-335.2868,-335.2178,-335.138,-335.2227
100740,-335.3102,-335.2255,-335.1677,-335.1988
100741,-335.2572,-335.2318,-335.173,-335.161
100742,-335.2713,-335.2201,-335.1862,-335.2029
100743,-335.2763,-335.2177,-335.1627,-335.1867
100744,-335.2752,-335.1917,-335.1865,-335.1917
100745,-335.3016,-335.2494,-335.1617,-335.1904
100746,-335.281,-335.2247,-335.1579,-335.1749
100747,-335.2693,-335.2247,-335.2014,-335.1942
100748,-335.2799,-335.226,-335.1773,-335.1851
100749,-335.2721,-335.1926,-335.1733,-335.1995
100750,-335.2917,-335.221,-335.1711,-335.2171
100751,-335.26,-335.2103,-335.1927,-335.2219
100752,-335.298,-335.2185,-335.1835,-335.1823
100753,-335.2787,-335.2233,-335.1753,-335.181
100754,-335.2598,-335.2544,-335.221,-335.2309
100755,-335.2623,-335.2439,-335.1994,-335.1727
100756,-335.2806,-335.2259,-335.1784,-335.2263
100757,-335.3022,-335.2175,-335.1924,-335.2074
100758,-335.2838,-335.2156,-335.1746,-335.2145
100759,-335.2492,-335.2382,-335.1911,-335.2069
100760,-335.2617,-335.203,-335.1931,-335.1985
100761,-335.2744,-335.1959,-335.1765,-335.1582
100762,-335.2532,-335.2411,-335.1947,-335.2137
100763,-335.2793,-335.2234,-335.1719,-335.1732
100764,-335.2474,-335.2026,-335.1927,-335.1951
100765,-335.2744,-335.2173,-335.1874,-335.1762
100766,-335.2501,-335.2437,-335.1711,-335.217
100767,-335.3256,-335.2278,-335.1886,-335.2057
100768,-335.2797,-335.2288,-335.1917,-335.1866
100769,-335.2763,-335.2351,-335.1563,-335.1923
100770,-335.2589,-335.2298,-335.189,-335.1912
100771,-335.2768,-335.2051,-335.1794,-335.203
100772,-335.2831,-335.2252,-335.1968,-335.1917
100773,-335.2519,-335.204,-335.2049,-335.1853
100774,-335.2766,-335.2337,-335.1897,-335.2088
100775,-335.2756,-335.2014,-335.177,-335.2053
100776,-335.2788,-335.2137,-335.1989,-335.1679
100777,-335.2925,-335.2195,-335.1475,-335.1887
100778,-335.2564,-335.1982,-335.2135,-335.1793
100779,-335.2547,-335.2282,-335.1459,-335.1952
100780,-335.2689,-335.2114,-335.2092,-335.2071
100781,-335.2746,-335.2324,-335.1613,-335.2084
100782,-335.2879,-335.2347,-335.1818,-335.1877
100783,-335.2831,-335.2035,-335.1989,-335.1885
100784,-335.2861,-335.2283,-335.1898,-335.1676
100785,-335.2968,-335.2069,-335.216,-335.1973
100786,-335.3083,-335.2219,-335.1805,-335.2106
100787,-335.2971,-335.2428,-335.2069,-335.2041
100788,-335.3074,-335.1967,-335.1701,-335.2029
100789,-335.2836,-335.2219,-335.1787,-335.267
100790,-335.2656,-335.2109,-335.1528,-335.2091
100791,-335.3058,-335.2404,-335.1749,-335.1839
100792,-335.2835,-335.2425,-335.1906,-335.1735
100793,-335.2636,-335.1983,-335.1638,-335.1956
100794,-335.2874,-335.2237,-335.2108,-335.1846
100795,-335.2775,-335.2278,-335.2062,-335.2073
100796,-335.2819,-335.2328,-335.182,-335.1926
100797,-335.2769,-335.2358,-335.189,-335.2007
100798,-335.2748,-335.2073,-335.1786,-335.1959
100799,-335.259,-335.2051,-335.1769,-335.172
100800,-335.2722,-335.2036,-335.2089,-335.211
100801,-335.2736,-335.226,-335.1759,-335.2008
100802,-335.2628,-335.2528,-335.207,-335.2231
100803,-335.2674,-335.1957,-335.1809,-335.1945
100804,-335.2344,-335.2306,-335.1865,-335.1924
100805,-335.2713,-335.1881,-335.1603,-335.1937
100806,-335.2867,-335.2584,-335.1898,-335.1823
100807,-335.2774,-335.244,-335.1865,-335.1792
100808,-335.2505,-335.2432,-335.1815,-335.1779
100809,-335.2692,-335.2231,-335.2218,-335.2254
100810,-335.2715,-335.1797,-335.1776,-335.2238
100811,-335.2587,-335.2158,-335.1926,-335.2001
100812,-335.2623,-335.224,-335.1531,-335.2313
100813,-335.2672,-335.2056,-335.1768,-335.187
100814,-335.256,-335.2426,-335.1949,-335.1903
100815,-335.2735,-335.2505,-335.1853,-335.2165
100816,-335.2765,-335.1884,-335.2022,-335.2126
100817,-335.2628,-335.2229,-335.1771,-335.1885
100818,-335.2592,-335.2054,-335.1745,-335.2254
100819,-335.2734,-335.1897,-335.2065,-335.1866
100820,-335.2932,-335.2015,-335.1912,-335.1996
100821,-335.2696,-335.2415,-335.1624,-335.2194
100822,-335.2787,-335.2177,-335.1975,-335.2024
100823,-335.297,-335.2524,-335.1468,-335.1817
100824,-335.2813,-335.2248,-335.2018,-335.2103
100825,-335.2809,-335.2251,-335.2134,-335.2198
100826,-335.2521,-335.219,-335.1927,-335.2029
100827,-335.299,-335.2038,-335.1957,-335.1946
100828,-335.221,-335.2382,-335.18,-335.2152
100829,-335.2527,-335.2608,-335.1731,-335.2005
100830,-335.2812,-335.2007,-335.1969,-335.1851
100831,-335.2637,-335.2321,-335.1743,-335.186
100832,-335.276,-335.2222,-335.1682,-335.2164
100833,-335.2781,-335.2253,-335.1922,-335.2133
100834,-335.2606,-335.2333,-335.1695,-335.1845
100835,-335.2646,-335.2335,-335.1817,-335.1689
100836,-335.3098,-335.2318,-335.1572,-335.1908
100837,-335.2894,-335.2114,-335.173,-335.2078
100838,-335.2742,-335.2147,-335.191,-335.1888
100839,-335.2665,-335.2291,-335.1889,-335.2066
100840,-335.2682,-335.226,-335.1602,-335.2262
100841,-335.2443,-335.24,-335.1763,-335.2262
100842,-335.3018,-335.2095,-335.1962,-335.2055
100843,-335.2665,-335.2012,-335.1613,-335.207
100844,-335.293,-335.2097,-335.1701,-335.2019
100845,-335.2934,-335.2116,-335.1962,-335.1811
100846,-335.2866,-335.2158,-335.1583,-335.1548
100847,-335.2696,-335.2153,-335.1814,-335.1775
100848,-335.269,-335.2357,-335.1647,-335.1766
100849,-335.2422,-335.2295,-335.1862,-335.1942
100850,-335.2702,-335.2274,-335.1898,-335.2041
100851,-335.2845,-335.2121,-335.1812,-335.1798
100852,-335.2609,-335.2357,-335.212,-335.2257
100853,-335.2841,-335.2219,-335.188,-335.1911
100854,-335.2481,-335.1945,-335.1904,-335.1878
100855,-335.2669,-335.2148,-335.1891,-335.216
100856,-335.274,-335.2202,-335.208,-335.1808
100857,-335.2517,-335.2066,-335.1832,-335.2029
100858,-335.2764,-335.2174,-335.1964,-335.1666
100859,-335.2427,-335.2516,-335.1562,-335.2116
100860,-335.2764,-335.2079,-335.1838,-335.1856
100861,-335.261,-335.1751,-335.2036,-335.1987
100862,-335.2838,-335.2064,-335.218,-335.1821
100863,-335.2619,-335.1902,-335.1877,-335.2054
100864,-335.2984,-335.2416,-335.1809,-335.1842
100865,-335.2752,-335.2258,-335.2063,-335.2099
100866,-335.2393,-335.2154,-335.223,-335.2064
100867,-335.3091,-335.2258,-335.1943,-335.1942
100868,-335.3276,-335.2011,-335.1844,-335.1897
100869,-335.2988,-335.2436,-335.1746,-335.1851
100870,-335.2874,-335.2194,-335.1848,-335.1979
100871,-335.2933,-335.2004,-335.1819,-335.2205
100872,-335.2783,-335.2289,-335.1754,-335.2004
100873,-335.2719,-335.2179,-335.1719,-335.2127
100874,-335.2721,-335.1949,-335.1912,-335.1962
100875,-335.2896,-335.2534,-335.1765,-335.2185
100876,-335.2393,-335.189,-335.185,-335.2372
100877,-335.2756,-335.2282,-335.181,-335.2188
100878,-335.2764,-335.2149,-335.1973,-335.1908
100879,-335.2202,-335.2091,-335.1929,-335.1911
100880,-335.2958,-335.2271,-335.1926,-335.1755
100881,-335.2737,-335.2337,-335.2177,-335.1762
100882,-335.2751,-335.2139,-335.1896,-335.1935
100883,-335.2906,-335.2188,-335.1876,-335.2194
100884,-335.2724,-335.2188,-335.186,-335.1571
100885,-335.2626,-335.2196,-335.2087,-335.1855
100886,-335.289,-335.224,-335.185,-335.2129
100887,-335.2878,-335.216,-335.1896,-335.2037
100888,-335.2565,-335.2437,-335.1689,-335.1887
100889,-335.27,-335.2075,-335.1658,-335.2563
100890,-335.2931,-335.2206,-335.1691,-335.1779
100891,-335.2816,-335.1986,-335.1964,-335.1968
100892,-335.2676,-335.2044,-335.1958,-335.1906
100893,-335.2527,-335.2542,-335.1676,-335.2296
100894,-335.2835,-335.2005,-335.1777,-335.1995
100895,-335.2454,-335.2162,-335.1881,-335.1825
100896,-335.2795,-335.2259,-335.1975,-335.1945
100897,-335.28,-335.2042,-335.2007,-335.1863
100898,-335.2626,-335.2015,-335.1989,-335.1988
100899,-335.305,-335.2561,-335.174,-335.1948
100900,-335.2512,-335.2017,-335.1737,-335.1884
100901,-335.2501,-335.2331,-335.1915,-335.1866
100902,-335.2569,-335.1959,-335.167,-335.1978
100903,-335.2844,-335.2375,-335.1975,-335.206
100904,-335.2996,-335.2216,-335.1858,-335.1741
100905,-335.2728,-335.1687,-335.1904,-335.2188
100906,-335.2674,-335.2119,-335.1843,-335.1921
100907,-335.2773,-335.2274,-335.1674,-335.1895
100908,-335.2716,-335.1918,-335.191,-335.2025
100909,-335.2429,-335.2069,-335.2159,-335.1755
100910,-335.2629,-335.1961,-335.157,-335.1908
100911,-335.2463,-335.1933,-335.1904,-335.1705
100912,-335.257,-335.2161,-335.1691,-335.174
100913,-335.274,-335.2206,-335.1507,-335.2065
100914,-335.2541,-335.2147,-335.173,-335.2106
100915,-335.2597,-335.218,-335.1847,-335.2073
100916,-335.2675,-335.221,-335.1855,-335.1786
100917,-335.2896,-335.2168,-335.1993,-335.2013
100918,-335.2517,-335.2148,-335.194,-335.2078
100919,-335.2708,-335.2626,-335.1954,-335.1766
100920,-335.277,-335.2143,-335.2081,-335.2114
100921,-335.2729,-335.2276,-335.2057,-335.182
100922,-335.2702,-335.2145,-335.2066,-335.2177
100923,-335.2643,-335.2324,-335.1922,-335.1947
100924,-335.2881,-335.2278,-335.1837,-335.2186
100925,-335.2813,-335.2262,-335.1462,-335.2141
100926,-335.2708,-335.2156,-335.1808,-335.197
100927,-335.2689,-335.2301,-335.1994,-335.1781
100928,-335.2788,-335.2365,-335.1924,-335.1996
100929,-335.2919,-335.2449,-335.2101,-335.1917
100930,-335.2859,-335.2126,-335.1869,-335.2162
100931,-335.2841,-335.2167,-335.1794,-335.2019
100932,-335.2584,-335.2175,-335.1761,-335.2312
100933,-335.2783,-335.2327,-335.2004,-335.2097
100934,-335.3038,-335.2512,-335.189,-335.1758
100935,-335.2645,-335.2316,-335.224,-335.2286
100936,-335.3033,-335.2274,-335.1798,-335.1623
100937,-335.2817,-335.236,-335.1992,-335.1958
100938,-335.2679,-335.2234,-335.1751,-335.1642
100939,-335.247,-335.2115,-335.1815,-335.2604
100940,-335.255,-335.2184,-335.1926,-335.3083
100941,-335.285,-335.2206,-335.1737,-335.1989
100942,-335.2806,-335.2433,-335.1875,-335.2002
100943,-335.2509,-335.2424,-335.1916,-335.1993
100944,-335.2865,-335.2059,-335.1577,-335.1942
100945,-335.2868,-335.206,-335.1846,-335.2
100946,-335.2277,-335.2184,-335.1886,-335.1575
100947,-335.2815,-335.239,-335.1807,-335.1503
100948,-335.2652,-335.1906,-335.157,-335.2129
100949,-335.278,-335.2339,-335.1667,-335.168
100950,-335.3014,-335.2029,-335.1797,-335.2034
100951,-335.2974,-335.2044,-335.1688,-335.1915
100952,-335.2664,-335.1842,-335.1703,-335.2059
100953,-335.2526,-335.2137,-335.1971,-335.1895
100954,-335.2476,-335.2098,-335.1796,-335.2145
100955,-335.2815,-335.2045,-335.2083,-335.1671
100956,-335.2699,-335.2313,-335.1745,-335.1875
100957,-335.2785,-335.2026,-335.1977,-335.1969
100958,-335.2596,-335.2389,-335.1807,-335.2155
100959,-335.2833,-335.2201,-335.2035,-335.2068
100960,-335.2574,-335.2666,-335.1718,-335.1733
100961,-335.3071,-335.2437,-335.173,-335.2027
100962,-335.2855,-335.2376,-335.2343,-335.1843
100963,-335.2936,-335.2208,-335.167,-335.1815
100964,-335.2909,-335.2297,-335.1856,-335.1896
100965,-335.2648,-335.213,-335.1749,-335.1653
100966,-335.2989,-335.2237,-335.2081,-335.1458
100967,-335.2865,-335.2449,-335.1909,-335.1891
100968,-335.2256,-335.2534,-335.1797,-335.1981
100969,-335.2596,-335.2031,-335.1812,-335.2164
100970,-335.2946,-335.2388,-335.2025,-335.2159
100971,-335.2796,-335.2397,-335.1923,-335.1958
100972,-335.2737,-335.2532,-335.1945,-335.2094
100973,-335.2868,-335.2143,-335.1801,-335.1899
100974,-335.2503,-335.2375,-335.1495,-335.1914
100975,-335.3142,-335.2301,-335.1671,-335.2341
100976,-335.2786,-335.2448,-335.2003,-335.2006
100977,-335.2605,-335.2209,-335.2022,-335.2141
100978,-335.3009,-335.2287,-335.1685,-335.1918
100979,-335.2789,-335.2263,-335.1792,-335.2213
100980,-335.2658,-335.225,-335.145,-335.1941
100981,-335.2645,-335.2666,-335.1685,-335.1806
100982,-335.274,-335.217,-335.1733,-335.1385
100983,-335.2915,-335.2527,-335.2072,-335.188
100984,-335.2959,-335.1907,-335.1884,-335.1738
100985,-335.2719,-335.2163,-335.159,-335.1854
100986,-335.2756,-335.2173,-335.1671,-335.1672
100987,-335.2711,-335.2474,-335.192,-335.1755
100988,-335.2596,-335.1918,-335.1392,-335.2266
100989,-335.2517,-335.2212,-335.1685,-335.1827
100990,-335.2941,-335.2163,-335.1994,-335.2057
100991,-335.2758,-335.2043,-335.186,-335.2033
100992,-335.2783,-335.2302,-335.1653,-335.2019
100993,-335.2851,-335.2185,-335.2178,-335.2035
100994,-335.293,-335.2267,-335.2195,-335.2026
100995,-335.2897,-335.2136,-335.1766,-335.1833
100996,-335.2737,-335.2573,-335.1666,-335.1882
100997,-335.2764,-335.238,-335.1525,-335.1705
100998,-335.2882,-335.2328,-335.2011,-335.1313
100999,-335.2995,-335.2361,-335.1687,-335.1913
101000,-335.3026,-335.218,-335.1819,-335.177
101001,-335.2802,-335.1956,-335.1762,-335.1925
101002,-335.2899,-335.2383,-335.1932,-335.2065
101003,-335.2504,-335.2149,-335.2125,-335.1861
101004,-335.2375,-335.2578,-335.1802,-335.1642
101005,-335.2947,-335.2251,-335.1829,-335.1873
101006,-335.3097,-335.2076,-335.2045,-335.2113
101007,-335.2747,-335.2581,-335.1722,-335.2016
101008,-335.2831,-335.2229,-335.2027,-335.1864
101009,-335.2714,-335.2073,-335.1671,-335.205
101010,-335.297,-335.225,-335.1844,-335.1782
101011,-335.2803,-335.2504,-335.1892,-335.2173
101012,-335.2825,-335.2176,-335.1755,-335.1933
101013,-335.2619,-335.2276,-335.1797,-335.2003
101014,-335.2461,-335.1141,-335.1759,-335.1778
101015,-335.2434,-335.2173,-335.1679,-335.1822
101016,-335.2557,-335.23,-335.1796,-335.2037
101017,-335.2663,-335.2401,-335.1793,-335.2126
101018,-335.2568,-335.2293,-335.1938,-335.173
101019,-335.2802,-335.1867,-335.1736,-335.218
101020,-335.2869,-335.1898,-335.1506,-335.1982
101021,-335.2946,-335.2028,-335.1884,-335.2156
101022,-335.2791,-335.2268,-335.1681,-335.1817
101023,-335.2571,-335.237,-335.1823,-335.1887
101024,-335.278,-335.2203,-335.1829,-335.1919
101025,-335.2674,-335.2253,-335.1658,-335.1829
101026,-335.3078,-335.2178,-335.1864,-335.1827
101027,-335.252,-335.2403,-335.1797,-335.1568
101028,-335.2697,-335.2905,-335.2021,-335.2116
101029,-335.2726,-335.2412,-335.201,-335.2114
101030,-335.2751,-335.209,-335.1927,-335.1944
101031,-335.2651,-335.2128,-335.1954,-335.1822
101032,-335.2502,-335.2539,-335.1825,-335.2058
101033,-335.2492,-335.2113,-335.1885,-335.1721
101034,-335.3026,-335.2258,-335.2062,-335.1962
101035,-335.3216,-335.2407,-335.1892,-335.1877
101036,-335.264,-335.2502,-335.1777,-335.1992
101037,-335.2673,-335.2064,-335.1876,-335.1893
101038,-335.2196,-335.2024,-335.1697,-335.2034
101039,-335.2771,-335.2426,-335.1819,-335.1938
101040,-335.2952,-335.2324,-335.1924,-335.1773
101041,-335.29,-335.2079,-335.1573,-335.1976
101042,-335.2674,-335.2074,-335.1765,-335.2012
101043,-335.2585,-335.2266,-335.173,-335.2023
101044,-335.2804,-335.2038,-335.1741,-335.1815
101045,-335.2794,-335.2339,-335.1865,-335.2206
101046,-335.2914,-335.2095,-335.1759,-335.1919
101047,-335.2582,-335.2635,-335.1598,-335.1766
101048,-335.2758,-335.2311,-335.1584,-335.1985
101049,-335.2545,-335.2134,-335.1771,-335.1968
101050,-335.2538,-335.2313,-335.178,-335.2074
101051,-335.2734,-335.1964,-335.2112,-335.218
101052,-335.2632,-335.2324,-335.1618,-335.1719
101053,-335.2266,-335.2204,-335.1859,-335.1964
101054,-335.313,-335.2116,-335.1573,-335.1662
101055,-335.3004,-335.2304,-335.2055,-335.1938
101056,-335.2979,-335.2126,-335.1613,-335.1909
101057,-335.2811,-335.236,-335.1738,-335.1646
101058,-335.2734,-335.2199,-335.1637,-335.2109
101059,-335.2429,-335.2138,-335.1747,-335.1918
101060,-335.2704,-335.2157,-335.2114,-335.2236
101061,-335.2474,-335.2008,-335.1848,-335.2136
101062,-335.2793,-335.2059,-335.1593,-335.2028
101063,-335.2842,-335.2072,-335.1661,-335.198
101064,-335.2811,-335.2206,-335.179,-335.2101
101065,-335.2724,-335.1977,-335.184,-335.183
101066,-335.2619,-335.2325,-335.2238,-335.2045
101067,-335.3027,-335.2222,-335.1668,-335.185
101068,-335.2739,-335.2363,-335.1933,-335.2014
101069,-335.2678,-335.2809,-335.1836,-335.1836
101070,-335.2664,-335.2289,-335.1942,-335.1716
101071,-335.2523,-335.1964,-335.1817,-335.2122
101072,-335.2777,-335.2062,-335.1867,-335.1892
