jastrow,n_carbon,angle,cutoff,steps,E,E_std,t
no,8,90,5.0,16800,-306.9184761224631,0.7654814688782943,1.6229405691847205
no,8,90,5.0,17000,-306.918689021129,0.7633789495417946,1.6230287496000528
no,8,90,5.0,17200,-306.9185513397087,0.8853106781056053,1.6154184830375016
no,8,90,5.0,17400,-306.91836274161716,0.7098024173786766,1.620249663013965
no,8,90,5.0,17600,-306.9185271852766,0.7475599646568298,1.6255640350282192
no,8,90,5.0,17800,-306.9192027181522,0.802948534488678,1.6287312326021492
no,8,90,5.0,18000,-306.91921267139617,0.7142841972802815,1.6262633609585464
no,8,90,5.0,18200,-306.9191623002465,0.7537638827374107,1.618379546329379
no,8,90,5.0,18400,-306.91924201768654,0.730446313556872,1.6312217521481216
no,8,90,5.0,18600,-306.91990402913217,0.753056033661491,1.6185681466013193
no,8,90,5.0,18800,-306.91953146819395,0.7675150444633082,1.6216265833936632
no,8,90,5.0,19000,-306.9200796270891,0.7531271106318423,1.6173676275648177
no,8,90,5.0,19200,-306.92040808855506,0.7391278179068315,1.625957805197686
no,8,90,5.0,19400,-306.92050934506,0.7154198257546676,1.6155404951423407
no,8,90,5.0,19600,-306.9211405206458,0.6674936915698805,1.6292843860574067
no,8,90,5.0,19800,-306.92235905009017,3.3412580552854036,1.6333270971663296
attention,2,0,3.0,0,-76.2076416015625,6.284704542160034,0.5669946912676096
attention,2,0,3.0,200,-78.1754694761662,1.798048684471532,0.5632387539371848
attention,2,0,3.0,400,-78.43861875598408,1.1138081362372951,0.5678197098895907
attention,2,0,3.0,600,-78.50604311092036,0.7310959445802789,0.566214123275131
attention,2,0,3.0,800,-78.55147573609577,0.5610249136623583,0.5653709578327835
attention,2,0,3.0,1000,-78.56229536252222,0.45772042870521545,0.571213515009731
attention,2,0,3.0,1200,-78.5702220287995,0.4296738364194569,0.5646998630836606
attention,2,0,3.0,1400,-78.57530747163598,0.4241327282629515,0.5675474260933697
attention,2,0,3.0,1600,-78.57403401165203,0.3892436545146139,0.5691801668144763
attention,2,0,3.0,1800,-78.57637234008932,0.385082157034623,0.5661889957264066
attention,2,0,3.0,2000,-78.57885411011043,0.36885619320367513,0.5662268870510161
attention,2,0,3.0,2200,-78.55110742521838,0.36358459685978134,0.5654224269092083
attention,2,0,3.0,2400,-78.5695527904667,0.3193330764770508,0.565421367995441
attention,2,0,3.0,2600,-78.57821564265839,0.33581873460819844,0.566438923124224
attention,2,0,3.0,2800,-78.57973876943049,0.32364420671212046,0.5670873601920903
attention,2,0,3.0,3000,-78.57947279451291,0.3539660024015527,0.5647028009407222
attention,2,0,3.0,3200,-78.57907252349864,0.35196661792303385,0.5668610981665552
attention,2,0,3.0,3400,-78.5785837983785,0.30727083118338333,0.5653173853643239
attention,2,0,3.0,3600,-78.57988170265294,0.2918583123307479,0.5646448279730976
attention,2,0,3.0,3800,-78.58002027078139,0.3201657612072794,0.5676111089996994
attention,2,0,3.0,4000,-78.58038066161306,0.33425017563920273,0.5631503849290311
attention,2,0,3.0,4200,-78.5810377392218,0.32070373704558924,0.5665890527889132
attention,2,0,3.0,4400,-78.58121384526298,0.3140493568621184,0.563193335197866
attention,2,0,3.0,4600,-78.58134017499846,0.28598377892845556,0.5650166710838675
attention,2,0,3.0,4800,-78.58041614620073,0.2743009015133506,0.5674021858721972
attention,2,0,3.0,5000,-78.58016583047558,0.28205231459517227,0.5640526679344475
attention,2,0,3.0,5200,-78.5807754402065,0.2724617186345552,0.5634971456602216
attention,2,0,3.0,5400,-78.58129906606227,0.2702440548884241,0.5658934540115297
attention,2,0,3.0,5600,-78.58167153940346,0.27560738983907196,0.5685894838534296
attention,2,0,3.0,5800,-78.58239794565536,0.27567127974409805,0.5613925121724606
attention,2,0,3.0,6000,-78.58225136456603,0.2745980761553112,0.5637231073342264
attention,2,0,3.0,6200,-78.58281942477869,0.2988185937467374,0.5673562581650913
attention,2,0,3.0,6400,-78.58257703576506,0.2583879467688109,0.5684552057646215
attention,2,0,3.0,6600,-78.58216900707039,0.2539261116793281,0.5655162706971169
attention,2,0,3.0,6800,-78.58197840583196,0.24946612198101847,0.5667246580123901
attention,2,0,3.0,7000,-78.58250097272462,0.3041928794823195,0.5687111532315612
attention,2,0,3.0,7200,-78.58266651050805,0.26031079025645004,0.5629807487130165
attention,2,0,3.0,7400,-78.58317968915249,0.24880221015528628,0.5687035317532718
attention,2,0,3.0,7600,-78.58314508271579,0.28046093096858576,0.5677640424109995
attention,2,0,3.0,7800,-78.58354938083784,0.2716120073669835,0.5668889447115362
attention,2,0,3.0,8000,-78.58346291500466,0.25765741655701085,0.564570615068078
attention,2,0,3.0,8200,-78.58342770191678,0.25171923794244466,0.5641497941687703
attention,2,0,3.0,8400,-78.58347306740711,0.3195171191504127,0.5664512650109828
attention,2,0,3.0,8600,-78.58305319273991,0.3221491065464522,0.5627272119745612
attention,2,0,3.0,8800,-78.58294105942691,0.241976576416116,0.565174899995327
attention,2,0,3.0,9000,-78.58282608356949,0.25441406118242366,0.5652367570437491
attention,2,0,3.0,9200,-78.58293121180773,0.3156044028307262,0.566497562918812
attention,2,0,3.0,9400,-78.58237833827205,0.24204661422654203,0.5672982181422412
attention,2,0,3.0,9600,-78.58279372328052,0.2712971897501695,0.5631588133983314
attention,2,0,3.0,9800,-78.583216597981,0.23003551363945007,0.5696099000051618
attention,2,0,3.0,10000,-78.58374330016203,0.23806255977404744,0.5641335910186172
attention,2,0,3.0,10200,-78.58371839511291,0.29604137649661616,0.5664207567460835
attention,2,0,3.0,10400,-78.58413275690309,0.24860094487667084,0.563161691185087
attention,2,0,3.0,10600,-78.5845160671549,0.22794677552423978,0.564767390023917
attention,2,0,3.0,10800,-78.58446014415468,0.23173426797515467,0.5649727969430387
attention,2,0,3.0,11000,-78.5844993272127,0.23251660089743764,0.5642315680161119
attention,2,0,3.0,11200,-78.58426844813712,0.2902620638671674,0.5657561155967414
attention,2,0,3.0,11400,-78.58411648298602,0.23228573485424645,0.5621354756876826
attention,2,0,3.0,11600,-78.58426971655938,0.2935830958579716,0.5632121446542442
attention,2,0,3.0,11800,-78.58424400168263,0.2326896684734445,0.5655364636331797
attention,2,0,3.0,12000,-78.58418922793601,0.21919046734508715,0.5661771222949028
attention,2,0,3.0,12200,-78.5842169955825,0.2401993015879079,0.5646740882657468
attention,2,0,3.0,12400,-78.58411434200129,0.23979632164302625,0.5621971772052348
attention,2,0,3.0,12600,-78.5841106680192,0.23791552217383133,0.5691647590138018
attention,2,0,3.0,12800,-78.58391567268914,0.227101909486871,0.5631631691940129
attention,2,0,3.0,13000,-78.58377911492569,0.29107827889291865,0.5607616449706256
attention,2,0,3.0,13200,-78.58355902698788,0.23441259562969208,0.5644002151675522
attention,2,0,3.0,13400,-78.58336015198726,0.2870531231164932,0.5648954580537975
attention,2,0,3.0,13600,-78.58314755494071,0.23645730081357455,0.5661458494141698
attention,2,0,3.0,13800,-78.58306570538355,0.28101163553564174,0.5686818766407669
attention,2,0,3.0,14000,-78.58314474129854,0.24705980404427177,0.5637529459781945
attention,2,0,3.0,14200,-78.58328770798941,0.22099885266078145,0.5675676860846579
attention,2,0,3.0,14400,-78.58326070107144,0.22519428322189733,0.5679472140036523
attention,2,0,3.0,14600,-78.58352932002195,0.2364273761448107,0.5703052571043372
attention,2,0,3.0,14800,-78.58335680414835,0.23163607481278872,0.566040107049048
attention,2,0,3.0,15000,-78.58337008828147,0.23802147805690765,0.5703312181867659
attention,2,0,3.0,15200,-78.58353032001997,0.25020734495238256,0.5662631778977811
attention,2,0,3.0,15400,-78.58359270633728,0.22936859883760152,0.563321840018034
attention,2,0,3.0,15600,-78.58345501743918,0.22301205522135684,0.5663222470320761
attention,2,0,3.0,15800,-78.58335557849206,0.21585975116805026,0.5641622920520604
attention,2,0,3.0,16000,-78.58348373575704,0.2571718496711631,0.5660331952385604
attention,2,0,3.0,16200,-78.58318250811294,0.24236545201979184,0.5646672756411135
attention,2,0,3.0,16400,-78.58313486553962,0.2639577200538234,0.5657917950302362
attention,2,0,3.0,16600,-78.5833034150805,0.21636264183019338,0.5672295778058469
attention,2,0,3.0,16800,-78.58350120386822,0.2444507636521992,0.5632782569155097
attention,2,0,3.0,17000,-78.58361293842864,0.22323979751059883,0.5633634836412966
attention,2,0,3.0,17200,-78.58380775911594,0.23021934299092545,0.5670517641119659
attention,2,0,3.0,17400,-78.5838518218867,0.20956353294221977,0.568156479857862
attention,2,0,3.0,17600,-78.58386451599183,0.22340913273786245,0.5658788438886404
attention,2,0,3.0,17800,-78.58392523255782,0.2429288947268536,0.5649318639189005
attention,2,0,3.0,18000,-78.58415306992354,0.2234194278717041,0.5668294043280184
attention,2,0,3.0,18200,-78.58420776990792,0.2683237555779909,0.565023145172745
attention,2,0,3.0,18400,-78.58414146270059,0.2563755002460982,0.5601273723877966
attention,2,0,3.0,18600,-78.58414732318136,0.20814081242209986,0.5663848919793963
attention,2,0,3.0,18800,-78.58385200071253,0.22475880698153847,0.5642057470977306
attention,2,0,3.0,19000,-78.58369886839479,0.23463138624241478,0.5664976071566343
attention,2,0,3.0,19200,-78.5836813852002,0.24316147518785378,0.5666885389946401
attention,2,0,3.0,19400,-78.5837698529479,0.21075322831931867,0.5667379363439977
attention,2,0,3.0,19600,-78.58387691838257,0.22597970068454742,0.5636423733085394
attention,2,0,3.0,19800,-78.58367457862448,0.22744265433989072,0.5666379258036613
attention,2,90,3.0,0,-76.2990104675293,6.2168478012084964,0.5731301086489111
attention,2,90,3.0,200,-78.05203941324079,1.8271214899263883,0.5645467499271035
attention,2,90,3.0,400,-78.3235608459967,0.983745088702754,0.5659566358663142
attention,2,90,3.0,600,-78.38752345454648,0.7968254842256245,0.5679451911710203
attention,2,90,3.0,800,-78.41845514563065,0.5749262822301764,0.5645282273180783
attention,2,90,3.0,1000,-78.4339354546814,0.5076428667495125,0.5680822711437941
attention,2,90,3.0,1200,-78.44728273098998,0.4933721470205407,0.564839846920222
attention,2,90,3.0,1400,-78.45143620490049,0.41567005609211166,0.5634340150281787
attention,2,90,3.0,1600,-78.45075026019367,0.42800383348214,0.567625654861331
attention,2,90,3.0,1800,-78.45248510853055,0.41521781055550827,0.5679654413834214
attention,2,90,3.0,2000,-78.45259536992364,0.39351300659932587,0.5642387527041137
attention,2,90,3.0,2200,-78.45646995754792,0.3785322873215926,0.5717696431092918
attention,2,90,3.0,2400,-78.45778580820789,0.37105420859236465,0.5643799789249897
attention,2,90,3.0,2600,-78.45593227568168,0.42429548972531367,0.5717791114002466
attention,2,90,3.0,2800,-78.45780011518701,0.3483022623940518,0.5623249090276659
attention,2,90,3.0,3000,-78.45571793305358,0.337898441051182,0.5687873628921807
attention,2,90,3.0,3200,-78.4567562280915,0.33290790727264,0.5642926250584424
attention,2,90,3.0,3400,-78.4566242687395,0.3302488923072815,0.565805465914309
attention,2,90,3.0,3600,-78.45769054916673,0.3250836400609267,0.5631434423848987
attention,2,90,3.0,3800,-78.45842144217741,0.33321142980926916,0.5625618351623416
attention,2,90,3.0,4000,-78.45865305397004,0.31674026972369146,0.5632886872626841
attention,2,90,3.0,4200,-78.45945170927659,0.32344971205058853,0.565606580581516
attention,2,90,3.0,4400,-78.45979005680533,0.33286254029524953,0.5657213549129665
attention,2,90,3.0,4600,-78.45920128173549,0.31348846617497894,0.563680597115308
attention,2,90,3.0,4800,-78.45964930746594,0.32773800743253606,0.5660018627531826
attention,2,90,3.0,5000,-78.459902201406,0.34279604961997584,0.5653628511354327
attention,2,90,3.0,5200,-78.4587835335502,0.33523873906386525,0.5695679113268852
attention,2,90,3.0,5400,-78.45876292132289,0.33413246587703105,0.5590812521986663
attention,2,90,3.0,5600,-78.45734094044982,0.32235730792346756,0.5635585309937596
attention,2,90,3.0,5800,-78.45769794351318,0.3087677877200277,0.5688464259728789
attention,2,90,3.0,6000,-78.45732838922872,0.29512907407785716,0.5646634614095092
attention,2,90,3.0,6200,-78.45826266544334,0.2984613980117597,0.5624637668952346
attention,2,90,3.0,6400,-78.45926782677783,0.31129718611114904,0.5626783138141036
attention,2,90,3.0,6600,-78.45948205404517,0.3266123392080006,0.5704227690584958
attention,2,90,3.0,6800,-78.45988675003666,0.28184031969622564,0.562874489929527
attention,2,90,3.0,7000,-78.46007140748746,0.29201706694929225,0.5657168622128665
attention,2,90,3.0,7200,-78.46021096734644,0.3209993274588334,0.56644166726619
attention,2,90,3.0,7400,-78.46019480655788,0.31392438788163035,0.5679916748777032
attention,2,90,3.0,7600,-78.46012781135663,0.3496764780659425,0.5639015031047165
attention,2,90,3.0,7800,-78.46007346753379,0.33226564369703593,0.5643067127093673
attention,2,90,3.0,8000,-78.45982524772255,0.30574301904753637,0.5677034179680049
attention,2,90,3.0,8200,-78.45984543872687,0.33834400537766907,0.5625047609210014
attention,2,90,3.0,8400,-78.45954203229508,0.30202116778022364,0.5674820691347122
attention,2,90,3.0,8600,-78.45938753830134,0.30395967238827754,0.5627917507663369
attention,2,90,3.0,8800,-78.45928037972406,0.2938322895451596,0.5657262550666928
attention,2,90,3.0,9000,-78.45919101613522,0.3101251556685096,0.5652547078207135
attention,2,90,3.0,9200,-78.45970672118116,0.28218151158408117,0.5691380081698298
attention,2,90,3.0,9400,-78.46005973022795,0.301302360860925,0.5612870054319501
attention,2,90,3.0,9600,-78.4597917043262,0.29759476373070165,0.5650578942149878
attention,2,90,3.0,9800,-78.45997895344912,0.273322236381079,0.5664759506471455
attention,2,90,3.0,10000,-78.46048119109099,0.3039047553351051,0.568308831192553
attention,2,90,3.0,10200,-78.46019146870088,0.2807262814358661,0.5647584619000554
attention,2,90,3.0,10400,-78.46049408485995,0.2745886954822038,0.568490699864924
attention,2,90,3.0,10600,-78.46098423942091,0.2779829580532877,0.5647710007615387
attention,2,90,3.0,10800,-78.46102668841144,0.2975322855146308,0.567221696022898
attention,2,90,3.0,11000,-78.46071196392847,0.26916835182591486,0.5643829721957445
attention,2,90,3.0,11200,-78.46080451690194,0.3147990672211898,0.5634654499590397
attention,2,90,3.0,11400,-78.46081278666124,0.3211636417790463,0.5633835522457957
attention,2,90,3.0,11600,-78.4611034199502,0.2819552656851317,0.5614976841025054
attention,2,90,3.0,11800,-78.46102312794332,0.2780117031775023,0.563446395099163
attention,2,90,3.0,12000,-78.46146272201435,0.29549997966540487,0.5691333799622953
attention,2,90,3.0,12200,-78.46186012107991,0.272058295576196,0.564503877889365
attention,2,90,3.0,12400,-78.46205565826354,0.2616512822477441,0.5653152107261121
attention,2,90,3.0,12600,-78.46213399398759,0.2684893576722396,0.5642824661917984
attention,2,90,3.0,12800,-78.46220501662626,0.29826816681184265,0.5676696887239814
attention,2,90,3.0,13000,-78.46204524638252,0.28135276860312414,0.564958845730871
attention,2,90,3.0,13200,-78.46205018160968,0.276513671404437,0.5600618631578982
attention,2,90,3.0,13400,-78.46170334428994,0.2603389667837243,0.5621175700798631
attention,2,90,3.0,13600,-78.46186828812246,0.2856555557564685,0.5618910659104586
attention,2,90,3.0,13800,-78.46209859963871,0.2626294909339202,0.5649609072133899
attention,2,90,3.0,14000,-78.4619046350053,0.28803920275286626,0.5645188959315419
attention,2,90,3.0,14200,-78.46154764414035,0.27312566026260976,0.5669434112496674
attention,2,90,3.0,14400,-78.46160671972427,0.2679812586621234,0.570317308884114
attention,2,90,3.0,14600,-78.46151894536852,0.25598733989815964,0.561420890968293
attention,2,90,3.0,14800,-78.46168807423497,0.2510129158434115,0.5711325211450458
attention,2,90,3.0,15000,-78.46164480968329,0.2631096612466009,0.5596291869878769
attention,2,90,3.0,15200,-78.4619847019771,0.2609225942900306,0.5616248501464725
attention,2,90,3.0,15400,-78.4617954452835,0.2723229292191957,0.5636176611296833
attention,2,90,3.0,15600,-78.4619774740915,0.2505700117663333,0.5691218618303537
attention,2,90,3.0,15800,-78.46223596170155,0.2803605300815482,0.564672555308789
attention,2,90,3.0,16000,-78.46231346052382,0.2977326331954253,0.5670814518816769
attention,2,90,3.0,16200,-78.46262580060784,0.2602168211811467,0.5618666661903262
attention,2,90,3.0,16400,-78.46248860316196,0.2696999256548129,0.5632281601428986
attention,2,90,3.0,16600,-78.46261126287814,0.2823728001431415,0.5679533327929676
attention,2,90,3.0,16800,-78.46228829777476,0.3209784125026904,0.5652535622939467
attention,2,90,3.0,17000,-78.46201272603285,0.2711051420161599,0.5647760890424252
attention,2,90,3.0,17200,-78.46202880133634,0.25146596604271937,0.565643526148051
attention,2,90,3.0,17400,-78.4619210701987,0.27249848215203537,0.5668497220613062
attention,2,90,3.0,17600,-78.46205585153118,0.2567530776325025,0.5601180111989379
attention,2,90,3.0,17800,-78.46220234439724,0.2576932138518283,0.5677358559332788
attention,2,90,3.0,18000,-78.4620690911151,0.26684086887460007,0.5630449326708913
attention,2,90,3.0,18200,-78.46200675596766,0.24343603221993698,0.5655795773491263
attention,2,90,3.0,18400,-78.46185617707924,0.2843339231453444,0.5691681513562799
attention,2,90,3.0,18600,-78.46161695151977,0.2704860121011734,0.5638230629265308
attention,2,90,3.0,18800,-78.4617586222823,0.2755511207015891,0.569735910743475
attention,2,90,3.0,19000,-78.46174442309004,0.24782849612988925,0.5649445219896734
attention,2,90,3.0,19200,-78.46195946141687,0.2609864481185612,0.5620488151907921
attention,2,90,3.0,19400,-78.46180215381587,0.3375653663748189,0.5689244139939547
attention,2,90,3.0,19600,-78.46172640756046,0.267709239533073,0.5660660420544446
attention,2,90,3.0,19800,-78.46156324298009,0.25625195550291163,0.5621935050003231
attention,4,0,3.0,0,-150.71158599853516,8.987035179138184,0.7724643698893487
attention,4,0,3.0,200,-153.69167196849705,3.5411376702158073,0.7428185949102044
attention,4,0,3.0,400,-154.25781075790346,2.456218826143365,0.7425176873803139
attention,4,0,3.0,600,-154.50031870292688,1.2833807217447382,0.7420717789791524
attention,4,0,3.0,800,-154.59013331474895,1.110944904779133,0.7444846709258854
attention,4,0,3.0,1000,-154.62403738391964,1.0186270412645841,0.7402158938348293
attention,4,0,3.0,1200,-154.63672725177526,0.880498070465891,0.7406071522273123
attention,4,0,3.0,1400,-154.6507783355028,0.8189032830690083,0.7391937198117375
attention,4,0,3.0,1600,-154.66741754408113,0.7114174240513852,0.7386425458826125
attention,4,0,3.0,1800,-154.66975455858181,0.6753035407317313,0.7348202569410205
attention,4,0,3.0,2000,-154.67537887805292,0.7019257953292445,0.7379586603492498
attention,4,0,3.0,2200,-154.67744291632707,0.6644532147206759,0.7382612712681293
attention,4,0,3.0,2400,-154.6775693041895,0.6844061424857691,0.7376180039718747
attention,4,0,3.0,2600,-154.68176005070697,0.6233023028624686,0.7337860250845551
attention,4,0,3.0,2800,-154.682517941397,0.6241684430523923,0.7396518113091588
attention,4,0,3.0,3000,-154.68598309995508,0.6800532748824671,0.7425973396748304
attention,4,0,3.0,3200,-154.68422698301168,0.6200266700041922,0.7303384207189083
attention,4,0,3.0,3400,-154.6832976057254,0.5398342185898831,0.7467317190021276
attention,4,0,3.0,3600,-154.68630081088145,0.592662585409064,0.7489823563955724
